muni_id,use_code,use_desc,luc,desc,broad
8,0112,Over 8,112,Apartments over eight units,Residential
56,0112,OVER 8 R,112,Apartments over eight units,Residential
73,0112,APT OVER 8,112,Apartments over eight units,Residential
103,0112,Mixed-Use Apartments with More than Eight Units,112M,Mixed-use -- over 8 apartments,Residential
187,0112,Apartment Over 8,112,Apartments over eight units,Residential
351,0112,APT OVER 8,112,Apartments over eight units,Residential
67,0112,More than Eight Units Apartment with Commercial,112M,Mixed-use -- over 8 apartments,Residential
49,0112,MXD >8-UNIT-APT,112M,Mixed-use -- over 8 apartments,Residential
293,0112,APT OVER 8,112,Apartments over eight units,Residential
16,0112,Apt Over 8,112,Apartments over eight units,Residential
160,0112,Apartments with More than Eight Units,112,Apartments over eight units,Residential
20,0112,APT OVER 8  MDL-94,112,Apartments over eight units,Residential
57,0112,Mixed Use-Apartments/Store,112M,Mixed-use -- over 8 apartments,Residential
211,0112,Mixed Use Primarily Residential,112M,Mixed-use -- over 8 apartments,Residential
1,0112,"Mixed-use, over 8 units, comm model",112M,Mixed-use -- over 8 apartments,Residential
88,0112,APT OVER 8,112,Apartments over eight units,Residential
247,0112,APT OVER 8,112,Apartments over eight units,Residential
206,0112,APT OVER 8,112,Apartments over eight units,Residential
15,0112,MIXED USE APT >8 UNITS C,112M,Mixed-use -- over 8 apartments,Residential
107,0112,APT OVER 8,112M,Mixed-use -- over 8 apartments,Residential
64,0112,"OVER 8 R

",112,Apartments over eight units,Residential
182,0112,OVER 8 R,112,Apartments over eight units,Residential
153,0112,Mixed use - primary 112,112M,Mixed-use -- over 8 apartments,Residential
111,0112,"Mixed use, primarily more than 8 unit apartment",112M,Mixed-use -- over 8 apartments,Residential
176,0112,IMPUTED - Apartments with More than Eight Units,112,Apartments over eight units,Residential
186,0112,APARTMENTS WITH MORE THAN EIGHT UNITS MIXED USE,112M,Mixed-use -- over 8 apartments,Residential
140,0113,Mixed Use (Primarily Residence),013,Mixed-use -- residential with commercial,Residential
49,0113,MXD ASSISTED-LIV,013,Mixed-use -- residential with commercial,Residential
160,0113,Apt 9 Units and Up C,112M,Mixed-use -- over 8 apartments,Residential
176,0113,IMPUTED - Residential,100,Unknown residential,Residential
160,0114,Apt 4 to 8 Units C,111,Apartments with four to eight units,Residential
57,011C,APT 4-UNIT  MDL-94,111,Apartments with four to eight units,Residential
167,011C,APT 4-UNIT  MDL-94,111,Apartments with four to eight units,Residential
351,011C,APT 4-UNIT MDL9,111,Apartments with four to eight units,Residential
274,011C,Stores/Apt Com,111M,Mixed-use -- 4-8 apartments,Residential
307,011C,Apts 4-Unit M-9,111,Apartments with four to eight units,Residential
67,011C,APT 4-UNIT  MDL-94,111,Apartments with four to eight units,Residential
342,011C,IMPUTED - Residential,100,Unknown residential,Residential
11,011C,"IMPUTED - Mulitple-Use, Primarily Residential",111M,Mixed-use -- 4-8 apartments,Residential
283,011C,IMPUTED - Apartment,111,Apartments with four to eight units,Residential
295,011C,Mixed Use (with 4 or more apartments),111M,Mixed-use -- 4-8 apartments,Residential
293,011C,APT 4-8 UNIT M94,111,Apartments with four to eight units,Residential
290,011C,Unknown,100,Unknown residential,Residential
220,011C,Mixed Use Comm,111M,Mixed-use -- 4-8 apartments,Residential
16,011C,MIXED USE-PRIMARY APT 4-UNIT,111M,Mixed-use -- 4-8 apartments,Residential
160,011C,APT 4-UNIT  MDL-94,111,Apartments with four to eight units,Residential
296,011C,Mixed Use,111M,Mixed-use -- 4-8 apartments,Residential
1,011C,"Mixed-use, apartment 4-8 units, comm model",111M,Mixed-use -- 4-8 apartments,Residential
64,011C,APT 4 UNIT MDL-94,111,Apartments with four to eight units,Residential
329,011C,Apartment GD,111,Apartments with four to eight units,Residential
329,011I,Store,,#N/A,Commercial
307,011J,Apts Over 8 M-9,112,Apartments over eight units,Residential
88,011M,APT 4-8 MDL-03,111,Apartments with four to eight units,Residential
220,011Z,Mixed Use Comm,111M,Mixed-use -- 4-8 apartments,Residential
337,012,"Mixed use, residential and chaptered land (land legally in agriculture, recreational, or forestry programs)",100,Unknown residential,Residential
200,012,Other,120,Residential open space,Residential
9,012,Residential/Open SP,120,Residential open space,Residential
169,0120,PR RES OPN,120,Residential open space,Residential
28,0120,Pr Res Opn,120,Residential open space,Residential
206,0120,PR RES OPN,120,Residential open space,Residential
169,0121,BOARDNG HS,121,Boarding house or other congregate housing,Residential
103,0121,Mixed-Use Rooming and Boarding Houses,121M,Mixed-use -- congregate housing,Residential
167,0121,BOARDNG HS,121,Boarding house or other congregate housing,Residential
266,0121,Condo NL  MDL-05,102,Condominium,Residential
49,0121,MXD BOARDING-HSE,121,Boarding house or other congregate housing,Residential
293,0121,APT 4-8 UNIT M94,111,Apartments with four to eight units,Residential
160,0121,Boarding House C,121,Boarding house or other congregate housing,Residential
211,0121,Mixed Use Primarily Residential,013,Mixed-use -- residential with commercial,Residential
206,0121,BOARDNG HS,121,Boarding house or other congregate housing,Residential
64,0121,MIXED BOARDING,121M,Mixed-use -- congregate housing,Residential
182,0121,BOARDING HOUSE - MIXED USE,121M,Mixed-use -- congregate housing,Residential
18,0121,Other,100,Unknown residential,Residential
169,0122,FRAT/SOROR,122,Fraternity or sorority,Residential
49,0122,MXD FRAT-SORORTY,122,Fraternity or sorority,Residential
206,0122,FRAT/SOROR,122,Fraternity or sorority,Residential
169,0123,DORMITORY,123,Student housing,Residential
49,0123,MXD DORM-RS-HALL,123,Student housing,Residential
197,0123,Dormitory M01,123,Student housing,Residential
160,0123,Dormitory,123,Student housing,Residential
206,0123,DORMITORY,123,Student housing,Residential
169,0124,REC/CONVEN,121,Boarding house or other congregate housing,Residential
87,0124,Use code not known or nor provided.,100,Unknown residential,Residential
206,0124,REC/CONVEN,121,Boarding house or other congregate housing,Residential
295,0125,Assisted Living,125,Assisted living,Residential
197,012O,Condo Dorm M06,123,Student housing,Residential
0,013,"Mixed Use (Primarily Residential, some Commercial)",013,Mixed-use -- residential with commercial,Residential
0,0130,"Mixed Use (Primarily Residential, some Commercial)",031,Mixed-use -- commercial with residential,Residential
169,0131,RES ACLNPO,131,Potentially developable residental land,Residential
39,0131,RES ACLNPO,131,Potentially developable residental land,Residential
84,0131,Res Aclnpo,131,Potentially developable residental land,Residential
103,0131,"Mixed Use, Residential/Commercial",013,Mixed-use -- residential with commercial,Residential
140,0131,IMPUTED - Potentially Developable Residential Land,131,Potentially developable residental land,Residential
292,0131,RES ACLNPO,131,Potentially developable residental land,Residential
271,0131,Predom Res Com C,013,Mixed-use -- residential with commercial,Residential
204,0131,"Mixed use, primarily Vacant land",120,Residential open space,Residential
307,0131,RES LAND PO,131,Potentially developable residental land,Residential
49,0131,MULTIUSE-RES,013,Mixed-use -- residential with commercial,Residential
11,0131,Unknown,100,Unknown residential,Residential
283,0131,Potentially Developable Residential Land,131,Potentially developable residental land,Residential
295,0131,Potentially Developable Residential Land,131,Potentially developable residental land,Residential
323,0131,IMPUTED - Residential,100,Unknown residential,Residential
294,0131,Vacant Residential Land,120,Residential open space,Residential
280,0131,"Multiple-Use, primarily Residential",013,Mixed-use -- residential with commercial,Residential
20,0131,RES ACLNPO,131,Potentially developable residental land,Residential
241,0131,RES ACLNPO,131,Potentially developable residental land,Residential
256,0131,IMPUTED - Potentially Developable Residential Land,131,Potentially developable residental land,Residential
206,0131,RES ACLNPO,131,Potentially developable residental land,Residential
15,0131,MIXED USE APT 4-8 UNITS,111M,Mixed-use -- 4-8 apartments,Residential
64,0131,"Mixed Use, Primarily Residential",013,Mixed-use -- residential with commercial,Residential
153,0131,Mixed Use R/C C,013,Mixed-use -- residential with commercial,Residential
102,0131,"Mixed Use (Primarily Commercial, some Residential) with In-Law Apartment",031,Mixed-use -- commercial with residential,Residential
72,0131,Mixed Use (Primarily Potentially Developable Land),131,Potentially developable residental land,Residential
135,0131,Predominately Residential / Commercial Split Use,013,Mixed-use -- residential with commercial,Residential
169,0132,RES ACLNUD,132,Undevelopable residential land,Residential
56,0132,RESIDNTL,100,Unknown residential,Residential
140,0132,IMPUTED - Undevelopable Residential Land,132,Undevelopable residential land,Residential
167,0132,RES ACLNUD,132,Undevelopable residential land,Residential
266,0132,IMPUTED - MIXED USE (PRIMARILY RESIDENTIAL),013,Mixed-use -- residential with commercial,Residential
336,0132,Unknown [IMPUTED],100,Unknown residential,Residential
347,0132,Undevelopable Residential Land,132,Undevelopable residential land,Residential
279,0132,Undevelopable Land,132,Undevelopable residential land,Residential
283,0132,Undevelopable Residential Land,132,Undevelopable residential land,Residential
275,0132,Mixed Use (Primarily Undevelopable Residential Land),132,Undevelopable residential land,Residential
337,0132,Undevelopable Residential Land,132,Undevelopable residential land,Residential
220,0132,Undevelopable lands,132,Undevelopable residential land,Residential
2,0132,Res ACLNUD,132,Undevelopable residential land,Residential
21,0132,Mixed Use - Undevelopable Residential Land,132,Undevelopable residential land,Residential
241,0132,RES ACLNUD,132,Undevelopable residential land,Residential
256,0132,IMPUTED - Undevelopable Residential Land,132,Undevelopable residential land,Residential
88,0132,RES ACLNUD,132,Undevelopable residential land,Residential
206,0132,RES ACLNUD,132,Undevelopable residential land,Residential
247,0132,"Mixed Use (primarily residential, some undevelopable)",132,Undevelopable residential land,Residential
15,0132,MIXED USE VACANT UNBUILDABLE RES LAND,132,Undevelopable residential land,Residential
182,0132,RES VACANT LAND UNB -MIXED USE,132,Undevelopable residential land,Residential
117,0132,"UNBUILDABLE LAND MULTI USE

",132,Undevelopable residential land,Residential
72,0132,Mixed Use (Primarily Undevelopable Land),132,Undevelopable residential land,Residential
257,0132,Mixed Residential/Commercial on water,132,Undevelopable residential land,Residential
49,0133,MULTIUSE-RES-COM,013,Mixed-use -- residential with commercial,Residential
64,0133,"Mixed Use, Primarily Residential",013,Mixed-use -- residential with commercial,Residential
182,0133,TWO FAM MDL-94,104,Two-family,Residential
169,0134,PRI RS C/I,013,Mixed-use -- residential with commercial,Residential
56,0134,PRI RS C/I,013,Mixed-use -- residential with commercial,Residential
32,0134,PR RES COM,013,Mixed-use -- residential with commercial,Residential
73,0134,"Mixed Use (Primary Residential, some Commercial, some Industrial)",013,Mixed-use -- residential with commercial,Residential
73,0134,PRI RS C/I,013,Mixed-use -- residential with commercial,Residential
140,0134,"IMPUTED - Mixed Use (Primarily Residential, some Commercial, some Industrial)",013,Mixed-use -- residential with commercial,Residential
332,0134,Predom Res R,013,Mixed-use -- residential with commercial,Residential
290,0134,MIXED USE RES R,013,Mixed-use -- residential with commercial,Residential
30,0134,"IMPUTED - Mixed Use (Primarily Residential, some Commercial, some Industrial)",013,Mixed-use -- residential with commercial,Residential
77,0134,"Mixed Use (Primarily Residential, some Commercial, some Industrial)",013,Mixed-use -- residential with commercial,Residential
339,0134,PRI RS C/I,013,Mixed-use -- residential with commercial,Residential
20,0134,PRI RS C/I,013,Mixed-use -- residential with commercial,Residential
206,0134,PRI RS C/I,013,Mixed-use -- residential with commercial,Residential
232,0134,"Mixed Use (Primarily Residential, some Commercial and Industrial)",013,Mixed-use -- residential with commercial,Residential
163,0134,"Mixed Use residential/commercial/industrial, primarily residential",013,Mixed-use -- residential with commercial,Residential
153,0134,Mixed use - primary 134,013,Mixed-use -- residential with commercial,Residential
106,0134,"Mixed Use (Primarily Residence, Some Commercial, Some Industrial)",013,Mixed-use -- residential with commercial,Residential
207,0134,PRI RS C/I,013,Mixed-use -- residential with commercial,Residential
84,0135,Pri Res/Com,013,Mixed-use -- residential with commercial,Residential
332,0135,Predom Res C,013,Mixed-use -- residential with commercial,Residential
197,0135,Conservation Res M01,013,Mixed-use -- residential with commercial,Residential
290,0135,MIXED USE RES C,013,Mixed-use -- residential with commercial,Residential
110,0135,PRI RES/COM,013,Mixed-use -- residential with commercial,Residential
20,0135,MU DOCKYARD RS,013,Mixed-use -- residential with commercial,Residential
223,0136,Mixed use,013,Mixed-use -- residential with commercial,Residential
239,0136,"Mixed Use (Primarily Residential, some Commercial, Forestry)",013,Mixed-use -- residential with commercial,Residential
304,0136,Comm. Land w/ a forest plan & building,,#N/A,"Open space, chapter land, forestry, recreation, agriculture"
350,0136,PRED RES,013,Mixed-use -- residential with commercial,Residential
114,0136,"Mixed use, Predominately residential, portion commercial use, portion chapter land use-forestry",013,Mixed-use -- residential with commercial,Residential
197,0136,Conservation Res M00,,#N/A,"Open space, chapter land, forestry, recreation, agriculture"
13,0136,"IMPUTED - Mixed Use (Primarily Residential, Some Commercial, Some Forestry)",013,Mixed-use -- residential with commercial,Residential
110,0136,Predom Res C,013,Mixed-use -- residential with commercial,Residential
20,0136,MU MARINA RES,013,Mixed-use -- residential with commercial,Residential
